state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrival_quantity
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,07/02/2026,563,1759,1161,117
Maharashtra,Kolhapur,Vadgaon,Onion,Red,07/02/2026,896,2614,1755,66
Maharashtra,Kolhapur,Vadgaon,Potato,Local,07/02/2026,721,1587,1154,168
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,07/02/2026,1664,2496,2080,121
Maharashtra,Kolhapur,Vadgaon,Rice,Common,07/02/2026,1988,3580,2784,158
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,07/02/2026,1420,2051,1735,277
Maharashtra,Nashik,Nashik,Tomato,Local,08/02/2026,572,1788,1180,124
Maharashtra,Nashik,Nashik,Onion,Red,08/02/2026,839,2448,1643,272
Maharashtra,Nashik,Nashik,Potato,Local,08/02/2026,723,1592,1157,109
Maharashtra,Nashik,Nashik,Wheat,147 Average,08/02/2026,1635,2453,2044,268
Maharashtra,Nashik,Nashik,Rice,Common,08/02/2026,1791,3224,2507,188
Maharashtra,Nashik,Nashik,Maize,Yellow,08/02/2026,1381,1994,1687,213
Maharashtra,Nashik,Lasalgaon,Tomato,Local,08/02/2026,579,1810,1194,120
Maharashtra,Nashik,Lasalgaon,Onion,Red,08/02/2026,855,2494,1674,209
Maharashtra,Nashik,Lasalgaon,Potato,Local,08/02/2026,707,1556,1131,292
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,08/02/2026,1692,2538,2115,156
Maharashtra,Nashik,Lasalgaon,Rice,Common,08/02/2026,1953,3516,2734,143
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,08/02/2026,1376,1987,1681,283
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,08/02/2026,653,2040,1346,325
Maharashtra,Nashik,Pimpalgaon,Onion,Red,08/02/2026,924,2697,1810,74
Maharashtra,Nashik,Pimpalgaon,Potato,Local,08/02/2026,795,1749,1272,271
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,08/02/2026,1467,2200,1833,217
Maharashtra,Nashik,Pimpalgaon,Rice,Common,08/02/2026,2029,3652,2840,60
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,08/02/2026,1410,2036,1723,129
Maharashtra,Pune,Pune,Tomato,Local,08/02/2026,624,1950,1287,146
Maharashtra,Pune,Pune,Onion,Red,08/02/2026,850,2480,1665,250
Maharashtra,Pune,Pune,Potato,Local,08/02/2026,809,1779,1294,227
Maharashtra,Pune,Pune,Wheat,147 Average,08/02/2026,1422,2133,1777,288
Maharashtra,Pune,Pune,Rice,Common,08/02/2026,1858,3344,2601,119
Maharashtra,Pune,Pune,Maize,Yellow,08/02/2026,1422,2055,1738,144
Maharashtra,Pune,Junnar,Tomato,Local,08/02/2026,565,1767,1166,113
Maharashtra,Pune,Junnar,Onion,Red,08/02/2026,938,2737,1837,137
Maharashtra,Pune,Junnar,Potato,Local,08/02/2026,710,1563,1136,192
Maharashtra,Pune,Junnar,Wheat,147 Average,08/02/2026,1545,2318,1931,161
Maharashtra,Pune,Junnar,Rice,Common,08/02/2026,2028,3650,2839,376
Maharashtra,Pune,Junnar,Maize,Yellow,08/02/2026,1354,1956,1655,134
Maharashtra,Pune,Khed,Tomato,Local,08/02/2026,649,2029,1339,347
Maharashtra,Pune,Khed,Onion,Red,08/02/2026,980,2859,1919,155
Maharashtra,Pune,Khed,Potato,Local,08/02/2026,704,1550,1127,155
Maharashtra,Pune,Khed,Wheat,147 Average,08/02/2026,1527,2291,1909,186
Maharashtra,Pune,Khed,Rice,Common,08/02/2026,1981,3567,2774,352
Maharashtra,Pune,Khed,Maize,Yellow,08/02/2026,1333,1925,1629,353
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,08/02/2026,576,1802,1189,151
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,08/02/2026,955,2787,1871,393
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,08/02/2026,795,1750,1272,201
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,08/02/2026,1632,2448,2040,258
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,08/02/2026,1930,3474,2702,234
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,08/02/2026,1283,1853,1568,178
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,08/02/2026,653,2042,1347,268
Maharashtra,Ahmednagar,Sangamner,Onion,Red,08/02/2026,949,2769,1859,319
Maharashtra,Ahmednagar,Sangamner,Potato,Local,08/02/2026,736,1620,1178,338
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,08/02/2026,1578,2367,1972,318
Maharashtra,Ahmednagar,Sangamner,Rice,Common,08/02/2026,1944,3499,2721,128
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,08/02/2026,1454,2100,1777,104
Maharashtra,Solapur,Solapur,Tomato,Local,08/02/2026,651,2037,1344,301
Maharashtra,Solapur,Solapur,Onion,Red,08/02/2026,880,2567,1723,91
Maharashtra,Solapur,Solapur,Potato,Local,08/02/2026,812,1787,1299,278
Maharashtra,Solapur,Solapur,Wheat,147 Average,08/02/2026,1555,2332,1943,215
Maharashtra,Solapur,Solapur,Rice,Common,08/02/2026,2017,3631,2824,143
Maharashtra,Solapur,Solapur,Maize,Yellow,08/02/2026,1428,2062,1745,327
Maharashtra,Solapur,Pandharpur,Tomato,Local,08/02/2026,559,1748,1153,180
Maharashtra,Solapur,Pandharpur,Onion,Red,08/02/2026,940,2742,1841,292
Maharashtra,Solapur,Pandharpur,Potato,Local,08/02/2026,829,1825,1327,99
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,08/02/2026,1498,2247,1872,255
Maharashtra,Solapur,Pandharpur,Rice,Common,08/02/2026,1849,3329,2589,362
Maharashtra,Solapur,Pandharpur,Maize,Yellow,08/02/2026,1461,2111,1786,86
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,08/02/2026,563,1760,1161,324
Maharashtra,Kolhapur,Kolhapur,Onion,Red,08/02/2026,835,2435,1635,220
Maharashtra,Kolhapur,Kolhapur,Potato,Local,08/02/2026,743,1635,1189,111
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,08/02/2026,1529,2294,1911,268
Maharashtra,Kolhapur,Kolhapur,Rice,Common,08/02/2026,1860,3348,2604,349
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,08/02/2026,1507,2177,1842,205
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,08/02/2026,589,1841,1215,353
Maharashtra,Kolhapur,Vadgaon,Onion,Red,08/02/2026,906,2644,1775,61
Maharashtra,Kolhapur,Vadgaon,Potato,Local,08/02/2026,740,1628,1184,84
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,08/02/2026,1444,2166,1805,348
Maharashtra,Kolhapur,Vadgaon,Rice,Common,08/02/2026,1791,3224,2507,214
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,08/02/2026,1414,2042,1728,388
Maharashtra,Nashik,Nashik,Tomato,Local,09/02/2026,654,2046,1350,253
Maharashtra,Nashik,Nashik,Onion,Red,09/02/2026,893,2604,1748,176
Maharashtra,Nashik,Nashik,Potato,Local,09/02/2026,719,1583,1151,342
Maharashtra,Nashik,Nashik,Wheat,147 Average,09/02/2026,1582,2373,1977,314
Maharashtra,Nashik,Nashik,Rice,Common,09/02/2026,1952,3514,2733,46
Maharashtra,Nashik,Nashik,Maize,Yellow,09/02/2026,1381,1996,1688,136
Maharashtra,Nashik,Lasalgaon,Tomato,Local,09/02/2026,633,1980,1306,259
Maharashtra,Nashik,Lasalgaon,Onion,Red,09/02/2026,887,2589,1738,216
Maharashtra,Nashik,Lasalgaon,Potato,Local,09/02/2026,840,1849,1344,92
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,09/02/2026,1488,2232,1860,72
Maharashtra,Nashik,Lasalgaon,Rice,Common,09/02/2026,2104,3787,2945,94
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,09/02/2026,1336,1930,1633,361
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,09/02/2026,664,2076,1370,285
Maharashtra,Nashik,Pimpalgaon,Onion,Red,09/02/2026,928,2707,1817,129
Maharashtra,Nashik,Pimpalgaon,Potato,Local,09/02/2026,838,1843,1340,309
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,09/02/2026,1448,2172,1810,349
Maharashtra,Nashik,Pimpalgaon,Rice,Common,09/02/2026,1955,3520,2737,287
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,09/02/2026,1338,1933,1635,369
Maharashtra,Pune,Pune,Tomato,Local,09/02/2026,626,1958,1292,106
Maharashtra,Pune,Pune,Onion,Red,09/02/2026,944,2754,1849,280
Maharashtra,Pune,Pune,Potato,Local,09/02/2026,846,1862,1354,360
Maharashtra,Pune,Pune,Wheat,147 Average,09/02/2026,1663,2495,2079,246
Maharashtra,Pune,Pune,Rice,Common,09/02/2026,2029,3653,2841,384
Maharashtra,Pune,Pune,Maize,Yellow,09/02/2026,1409,2036,1722,223
Maharashtra,Pune,Junnar,Tomato,Local,09/02/2026,570,1783,1176,61
Maharashtra,Pune,Junnar,Onion,Red,09/02/2026,940,2743,1841,198
Maharashtra,Pune,Junnar,Potato,Local,09/02/2026,775,1706,1240,80
Maharashtra,Pune,Junnar,Wheat,147 Average,09/02/2026,1532,2298,1915,216
Maharashtra,Pune,Junnar,Rice,Common,09/02/2026,1752,3154,2453,193
Maharashtra,Pune,Junnar,Maize,Yellow,09/02/2026,1317,1903,1610,228
Maharashtra,Pune,Khed,Tomato,Local,09/02/2026,595,1861,1228,319
Maharashtra,Pune,Khed,Onion,Red,09/02/2026,862,2515,1688,126
Maharashtra,Pune,Khed,Potato,Local,09/02/2026,735,1617,1176,130
Maharashtra,Pune,Khed,Wheat,147 Average,09/02/2026,1484,2226,1855,248
Maharashtra,Pune,Khed,Rice,Common,09/02/2026,1993,3588,2790,329
Maharashtra,Pune,Khed,Maize,Yellow,09/02/2026,1280,1849,1564,162
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,09/02/2026,605,1890,1247,170
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,09/02/2026,944,2753,1848,197
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,09/02/2026,708,1558,1133,37
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,09/02/2026,1496,2244,1870,167
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,09/02/2026,2011,3619,2815,133
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,09/02/2026,1368,1976,1672,308
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,09/02/2026,565,1768,1166,202
Maharashtra,Ahmednagar,Sangamner,Onion,Red,09/02/2026,964,2812,1888,383
Maharashtra,Ahmednagar,Sangamner,Potato,Local,09/02/2026,832,1832,1332,345
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,09/02/2026,1606,2410,2008,277
Maharashtra,Ahmednagar,Sangamner,Rice,Common,09/02/2026,2058,3705,2881,212
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,09/02/2026,1435,2072,1753,199
Maharashtra,Solapur,Solapur,Tomato,Local,09/02/2026,558,1744,1151,107
Maharashtra,Solapur,Solapur,Onion,Red,09/02/2026,843,2460,1651,345
Maharashtra,Solapur,Solapur,Potato,Local,09/02/2026,698,1535,1116,210
Maharashtra,Solapur,Solapur,Wheat,147 Average,09/02/2026,1643,2464,2053,268
Maharashtra,Solapur,Solapur,Rice,Common,09/02/2026,1989,3580,2784,276
Maharashtra,Solapur,Solapur,Maize,Yellow,09/02/2026,1397,2019,1708,76
Maharashtra,Solapur,Pandharpur,Tomato,Local,09/02/2026,625,1955,1290,268
Maharashtra,Solapur,Pandharpur,Onion,Red,09/02/2026,970,2831,1900,292
Maharashtra,Solapur,Pandharpur,Potato,Local,09/02/2026,816,1796,1306,72
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,09/02/2026,1466,2199,1832,224
Maharashtra,Solapur,Pandharpur,Rice,Common,09/02/2026,1961,3531,2746,61
Maharashtra,Solapur,Pandharpur,Maize,Yellow,09/02/2026,1463,2113,1788,361
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,09/02/2026,573,1792,1182,213
Maharashtra,Kolhapur,Kolhapur,Onion,Red,09/02/2026,946,2759,1852,284
Maharashtra,Kolhapur,Kolhapur,Potato,Local,09/02/2026,756,1664,1210,271
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,09/02/2026,1500,2250,1875,47
Maharashtra,Kolhapur,Kolhapur,Rice,Common,09/02/2026,2119,3814,2966,128
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,09/02/2026,1380,1993,1686,41
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,09/02/2026,568,1777,1172,170
Maharashtra,Kolhapur,Vadgaon,Onion,Red,09/02/2026,951,2773,1862,179
Maharashtra,Kolhapur,Vadgaon,Potato,Local,09/02/2026,835,1838,1336,85
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,09/02/2026,1576,2365,1970,194
Maharashtra,Kolhapur,Vadgaon,Rice,Common,09/02/2026,2069,3724,2896,52
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,09/02/2026,1267,1830,1548,97
Maharashtra,Nashik,Nashik,Tomato,Local,10/02/2026,682,2133,1407,58
Maharashtra,Nashik,Nashik,Onion,Red,10/02/2026,868,2534,1701,88
Maharashtra,Nashik,Nashik,Potato,Local,10/02/2026,730,1607,1168,130
Maharashtra,Nashik,Nashik,Wheat,147 Average,10/02/2026,1512,2268,1890,127
Maharashtra,Nashik,Nashik,Rice,Common,10/02/2026,2093,3767,2930,50
Maharashtra,Nashik,Nashik,Maize,Yellow,10/02/2026,1371,1981,1676,333
Maharashtra,Nashik,Lasalgaon,Tomato,Local,10/02/2026,650,2033,1341,399
Maharashtra,Nashik,Lasalgaon,Onion,Red,10/02/2026,912,2660,1786,51
Maharashtra,Nashik,Lasalgaon,Potato,Local,10/02/2026,831,1829,1330,197
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,10/02/2026,1442,2163,1802,302
Maharashtra,Nashik,Lasalgaon,Rice,Common,10/02/2026,1887,3398,2642,130
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,10/02/2026,1262,1824,1543,245
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,10/02/2026,609,1905,1257,244
Maharashtra,Nashik,Pimpalgaon,Onion,Red,10/02/2026,894,2608,1751,280
Maharashtra,Nashik,Pimpalgaon,Potato,Local,10/02/2026,702,1545,1123,110
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,10/02/2026,1654,2481,2067,165
Maharashtra,Nashik,Pimpalgaon,Rice,Common,10/02/2026,2012,3622,2817,113
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,10/02/2026,1440,2080,1760,170
Maharashtra,Pune,Pune,Tomato,Local,10/02/2026,567,1772,1169,118
Maharashtra,Pune,Pune,Onion,Red,10/02/2026,959,2798,1878,350
Maharashtra,Pune,Pune,Potato,Local,10/02/2026,725,1596,1160,301
Maharashtra,Pune,Pune,Wheat,147 Average,10/02/2026,1469,2204,1836,153
Maharashtra,Pune,Pune,Rice,Common,10/02/2026,1876,3377,2626,79
Maharashtra,Pune,Pune,Maize,Yellow,10/02/2026,1427,2061,1744,294
Maharashtra,Pune,Junnar,Tomato,Local,10/02/2026,656,2050,1353,67
Maharashtra,Pune,Junnar,Onion,Red,10/02/2026,867,2529,1698,89
Maharashtra,Pune,Junnar,Potato,Local,10/02/2026,779,1715,1247,208
Maharashtra,Pune,Junnar,Wheat,147 Average,10/02/2026,1568,2352,1960,368
Maharashtra,Pune,Junnar,Rice,Common,10/02/2026,2042,3677,2859,147
Maharashtra,Pune,Junnar,Maize,Yellow,10/02/2026,1482,2140,1811,360
Maharashtra,Pune,Khed,Tomato,Local,10/02/2026,678,2119,1398,396
Maharashtra,Pune,Khed,Onion,Red,10/02/2026,943,2753,1848,72
Maharashtra,Pune,Khed,Potato,Local,10/02/2026,775,1705,1240,381
Maharashtra,Pune,Khed,Wheat,147 Average,10/02/2026,1518,2278,1898,156
Maharashtra,Pune,Khed,Rice,Common,10/02/2026,1983,3570,2776,82
Maharashtra,Pune,Khed,Maize,Yellow,10/02/2026,1292,1866,1579,154
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,10/02/2026,659,2061,1360,305
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,10/02/2026,856,2498,1677,86
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,10/02/2026,748,1647,1197,367
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,10/02/2026,1611,2417,2014,244
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,10/02/2026,2079,3743,2911,338
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,10/02/2026,1432,2068,1750,397
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,10/02/2026,676,2113,1394,347
Maharashtra,Ahmednagar,Sangamner,Onion,Red,10/02/2026,1018,2969,1993,185
Maharashtra,Ahmednagar,Sangamner,Potato,Local,10/02/2026,783,1722,1252,208
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,10/02/2026,1695,2542,2118,169
Maharashtra,Ahmednagar,Sangamner,Rice,Common,10/02/2026,1896,3413,2654,253
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,10/02/2026,1274,1840,1557,306
Maharashtra,Solapur,Solapur,Tomato,Local,10/02/2026,634,1982,1308,62
Maharashtra,Solapur,Solapur,Onion,Red,10/02/2026,964,2813,1888,144
Maharashtra,Solapur,Solapur,Potato,Local,10/02/2026,700,1541,1120,224
Maharashtra,Solapur,Solapur,Wheat,147 Average,10/02/2026,1562,2344,1953,98
Maharashtra,Solapur,Solapur,Rice,Common,10/02/2026,1978,3560,2769,142
Maharashtra,Solapur,Solapur,Maize,Yellow,10/02/2026,1393,2012,1702,77
Maharashtra,Solapur,Pandharpur,Tomato,Local,10/02/2026,657,2055,1356,299
Maharashtra,Solapur,Pandharpur,Onion,Red,10/02/2026,854,2492,1673,259
Maharashtra,Solapur,Pandharpur,Potato,Local,10/02/2026,818,1801,1309,102
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,10/02/2026,1511,2266,1888,227
Maharashtra,Solapur,Pandharpur,Rice,Common,10/02/2026,1956,3522,2739,327
Maharashtra,Solapur,Pandharpur,Maize,Yellow,10/02/2026,1437,2076,1756,308
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,10/02/2026,638,1993,1315,293
Maharashtra,Kolhapur,Kolhapur,Onion,Red,10/02/2026,864,2521,1692,113
Maharashtra,Kolhapur,Kolhapur,Potato,Local,10/02/2026,743,1634,1188,211
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,10/02/2026,1657,2486,2071,181
Maharashtra,Kolhapur,Kolhapur,Rice,Common,10/02/2026,1960,3528,2744,238
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,10/02/2026,1373,1984,1678,190
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,10/02/2026,631,1973,1302,243
Maharashtra,Kolhapur,Vadgaon,Onion,Red,10/02/2026,899,2623,1761,248
Maharashtra,Kolhapur,Vadgaon,Potato,Local,10/02/2026,846,1862,1354,173
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,10/02/2026,1464,2196,1830,92
Maharashtra,Kolhapur,Vadgaon,Rice,Common,10/02/2026,2075,3735,2905,341
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,10/02/2026,1263,1825,1544,164
Maharashtra,Nashik,Nashik,Tomato,Local,11/02/2026,685,2141,1413,79
Maharashtra,Nashik,Nashik,Onion,Red,11/02/2026,978,2854,1916,126
Maharashtra,Nashik,Nashik,Potato,Local,11/02/2026,749,1648,1198,92
Maharashtra,Nashik,Nashik,Wheat,147 Average,11/02/2026,1712,2568,2140,396
Maharashtra,Nashik,Nashik,Rice,Common,11/02/2026,1862,3351,2606,79
Maharashtra,Nashik,Nashik,Maize,Yellow,11/02/2026,1532,2213,1872,356
Maharashtra,Nashik,Lasalgaon,Tomato,Local,11/02/2026,627,1961,1294,92
Maharashtra,Nashik,Lasalgaon,Onion,Red,11/02/2026,857,2501,1679,87
Maharashtra,Nashik,Lasalgaon,Potato,Local,11/02/2026,829,1824,1326,342
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,11/02/2026,1447,2170,1808,240
Maharashtra,Nashik,Lasalgaon,Rice,Common,11/02/2026,1985,3574,2779,108
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,11/02/2026,1504,2173,1838,389
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,11/02/2026,618,1933,1275,313
Maharashtra,Nashik,Pimpalgaon,Onion,Red,11/02/2026,897,2617,1757,71
Maharashtra,Nashik,Pimpalgaon,Potato,Local,11/02/2026,724,1592,1158,185
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,11/02/2026,1517,2275,1896,300
Maharashtra,Nashik,Pimpalgaon,Rice,Common,11/02/2026,1941,3494,2717,314
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,11/02/2026,1281,1850,1565,168
Maharashtra,Pune,Pune,Tomato,Local,11/02/2026,635,1987,1311,42
Maharashtra,Pune,Pune,Onion,Red,11/02/2026,841,2455,1648,301
Maharashtra,Pune,Pune,Potato,Local,11/02/2026,730,1606,1168,330
Maharashtra,Pune,Pune,Wheat,147 Average,11/02/2026,1692,2539,2115,411
Maharashtra,Pune,Pune,Rice,Common,11/02/2026,2059,3707,2883,410
Maharashtra,Pune,Pune,Maize,Yellow,11/02/2026,1331,1923,1627,273
Maharashtra,Pune,Junnar,Tomato,Local,11/02/2026,631,1972,1301,248
Maharashtra,Pune,Junnar,Onion,Red,11/02/2026,874,2551,1712,134
Maharashtra,Pune,Junnar,Potato,Local,11/02/2026,802,1765,1283,252
Maharashtra,Pune,Junnar,Wheat,147 Average,11/02/2026,1473,2209,1841,69
Maharashtra,Pune,Junnar,Rice,Common,11/02/2026,2065,3718,2891,301
Maharashtra,Pune,Junnar,Maize,Yellow,11/02/2026,1374,1985,1679,115
Maharashtra,Pune,Khed,Tomato,Local,11/02/2026,668,2090,1379,381
Maharashtra,Pune,Khed,Onion,Red,11/02/2026,1024,2986,2005,169
Maharashtra,Pune,Khed,Potato,Local,11/02/2026,706,1553,1129,325
Maharashtra,Pune,Khed,Wheat,147 Average,11/02/2026,1431,2147,1789,130
Maharashtra,Pune,Khed,Rice,Common,11/02/2026,1942,3495,2718,272
Maharashtra,Pune,Khed,Maize,Yellow,11/02/2026,1277,1845,1561,347
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,11/02/2026,644,2013,1328,122
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,11/02/2026,1023,2986,2004,231
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,11/02/2026,801,1763,1282,123
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,11/02/2026,1493,2239,1866,338
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,11/02/2026,2099,3778,2938,295
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,11/02/2026,1416,2045,1730,68
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,11/02/2026,614,1919,1266,281
Maharashtra,Ahmednagar,Sangamner,Onion,Red,11/02/2026,966,2817,1891,256
Maharashtra,Ahmednagar,Sangamner,Potato,Local,11/02/2026,712,1568,1140,212
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,11/02/2026,1460,2190,1825,243
Maharashtra,Ahmednagar,Sangamner,Rice,Common,11/02/2026,1925,3465,2695,127
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,11/02/2026,1385,2001,1693,69
Maharashtra,Solapur,Solapur,Tomato,Local,11/02/2026,678,2119,1398,269
Maharashtra,Solapur,Solapur,Onion,Red,11/02/2026,954,2783,1868,138
Maharashtra,Solapur,Solapur,Potato,Local,11/02/2026,713,1569,1141,228
Maharashtra,Solapur,Solapur,Wheat,147 Average,11/02/2026,1487,2231,1859,333
Maharashtra,Solapur,Solapur,Rice,Common,11/02/2026,1826,3286,2556,318
Maharashtra,Solapur,Solapur,Maize,Yellow,11/02/2026,1452,2097,1774,65
Maharashtra,Solapur,Pandharpur,Tomato,Local,11/02/2026,672,2101,1386,137
Maharashtra,Solapur,Pandharpur,Onion,Red,11/02/2026,897,2616,1756,138
Maharashtra,Solapur,Pandharpur,Potato,Local,11/02/2026,797,1753,1275,351
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,11/02/2026,1525,2287,1906,48
Maharashtra,Solapur,Pandharpur,Rice,Common,11/02/2026,2024,3643,2833,247
Maharashtra,Solapur,Pandharpur,Maize,Yellow,11/02/2026,1501,2169,1835,42
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,11/02/2026,679,2122,1400,333
Maharashtra,Kolhapur,Kolhapur,Onion,Red,11/02/2026,1012,2951,1981,345
Maharashtra,Kolhapur,Kolhapur,Potato,Local,11/02/2026,837,1842,1339,128
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,11/02/2026,1594,2392,1993,249
Maharashtra,Kolhapur,Kolhapur,Rice,Common,11/02/2026,1997,3594,2795,128
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,11/02/2026,1358,1961,1659,122
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,11/02/2026,674,2109,1391,409
Maharashtra,Kolhapur,Vadgaon,Onion,Red,11/02/2026,948,2766,1857,254
Maharashtra,Kolhapur,Vadgaon,Potato,Local,11/02/2026,715,1574,1144,190
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,11/02/2026,1577,2366,1971,80
Maharashtra,Kolhapur,Vadgaon,Rice,Common,11/02/2026,2073,3732,2902,123
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,11/02/2026,1505,2175,1840,298
Maharashtra,Nashik,Nashik,Tomato,Local,12/02/2026,615,1923,1269,257
Maharashtra,Nashik,Nashik,Onion,Red,12/02/2026,968,2825,1896,71
Maharashtra,Nashik,Nashik,Potato,Local,12/02/2026,858,1888,1373,96
Maharashtra,Nashik,Nashik,Wheat,147 Average,12/02/2026,1507,2260,1883,100
Maharashtra,Nashik,Nashik,Rice,Common,12/02/2026,2148,3866,3007,297
Maharashtra,Nashik,Nashik,Maize,Yellow,12/02/2026,1326,1915,1620,239
Maharashtra,Nashik,Lasalgaon,Tomato,Local,12/02/2026,583,1823,1203,239
Maharashtra,Nashik,Lasalgaon,Onion,Red,12/02/2026,907,2646,1776,204
Maharashtra,Nashik,Lasalgaon,Potato,Local,12/02/2026,719,1583,1151,147
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,12/02/2026,1526,2289,1907,73
Maharashtra,Nashik,Lasalgaon,Rice,Common,12/02/2026,1777,3198,2487,200
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,12/02/2026,1269,1833,1551,168
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,12/02/2026,634,1982,1308,50
Maharashtra,Nashik,Pimpalgaon,Onion,Red,12/02/2026,869,2537,1703,331
Maharashtra,Nashik,Pimpalgaon,Potato,Local,12/02/2026,838,1845,1341,123
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,12/02/2026,1706,2559,2132,189
Maharashtra,Nashik,Pimpalgaon,Rice,Common,12/02/2026,2011,3620,2815,111
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,12/02/2026,1326,1916,1621,281
Maharashtra,Pune,Pune,Tomato,Local,12/02/2026,603,1887,1245,366
Maharashtra,Pune,Pune,Onion,Red,12/02/2026,952,2777,1864,83
